country,code,year,emigrated_from_code,count,code3
Austria,AT,2005,RS,149761,AUT
Austria,AT,2005,RU,23765,AUT
Austria,AT,2005,SE,2724,AUT
Austria,AT,2005,SI,15523,AUT
Austria,AT,2005,SK,20847,AUT
Austria,AT,2005,SM,0,AUT
Austria,AT,2005,TR,133248,AUT
Austria,AT,2005,UA,6315,AUT
Austria,AT,2010,AD,1,AUT
Austria,AT,2010,AL,2681,AUT
Austria,AT,2010,AM,2600,AUT
Austria,AT,2010,AU,2122,AUT
Austria,AT,2010,AZ,916,AUT
Austria,AT,2010,BA,132222,AUT
Austria,AT,2010,BE,2194,AUT
Austria,AT,2010,BG,13407,AUT
Austria,AT,2010,BY,1420,AUT
Austria,AT,2010,CH,13466,AUT
Austria,AT,2010,CY,276,AUT
Austria,AT,2010,CZ,46865,AUT
Austria,AT,2010,DE,190769,AUT
Austria,AT,2010,DK,1208,AUT
Austria,AT,2010,EE,318,AUT
Austria,AT,2010,ES,3512,AUT
Austria,AT,2010,FI,1361,AUT
Austria,AT,2010,FR,7639,AUT
Austria,AT,2010,GB,9384,AUT
Austria,AT,2010,GE,2825,AUT
Austria,AT,2010,GR,3411,AUT
Austria,AT,2010,HR,34090,AUT
Austria,AT,2010,HU,37893,AUT
Austria,AT,2010,IE,840,AUT
Austria,AT,2010,IL,2184,AUT
Austria,AT,2010,IS,160,AUT
Austria,AT,2010,IT,25341,AUT
Austria,AT,2010,LT,775,AUT
Austria,AT,2010,LV,688,AUT
Austria,AT,2010,MC,20,AUT
Austria,AT,2010,MD,1516,AUT
Austria,AT,2010,ME,18613,AUT
Austria,AT,2010,MK,18680,AUT
Austria,AT,2010,MT,92,AUT
Austria,AT,2010,NL,7222,AUT
Austria,AT,2010,NO,824,AUT
Austria,AT,2010,Other,174830,AUT
Austria,AT,2010,PL,56232,AUT
Austria,AT,2010,PT,1468,AUT
Austria,AT,2010,RO,59878,AUT
Austria,AT,2010,RS,166318,AUT
Austria,AT,2010,RU,26393,AUT
Austria,AT,2010,SE,3026,AUT
Austria,AT,2010,SI,15259,AUT
Austria,AT,2010,SK,23153,AUT
Austria,AT,2010,SM,0,AUT
Austria,AT,2010,TR,157450,AUT
Austria,AT,2010,UA,7014,AUT
Austria,AT,2015,AD,2,AUT
Austria,AT,2015,AL,3230,AUT
Austria,AT,2015,AM,2998,AUT
Austria,AT,2015,AU,2187,AUT
Austria,AT,2015,AZ,1199,AUT
Austria,AT,2015,BA,152759,AUT
Austria,AT,2015,BE,2446,AUT
Austria,AT,2015,BG,20786,AUT
Austria,AT,2015,BY,1756,AUT
Austria,AT,2015,CH,13842,AUT
Austria,AT,2015,CY,287,AUT
Austria,AT,2015,CZ,38777,AUT
Austria,AT,2015,DE,206750,AUT
Austria,AT,2015,DK,1232,AUT
Austria,AT,2015,EE,471,AUT
Austria,AT,2015,ES,5988,AUT
Austria,AT,2015,FI,1490,AUT
Austria,AT,2015,FR,7943,AUT
Austria,AT,2015,GB,9925,AUT
Austria,AT,2015,GE,3028,AUT
Austria,AT,2015,GR,5060,AUT
Austria,AT,2015,HR,40118,AUT
Austria,AT,2015,HU,59149,AUT
Austria,AT,2015,IE,1047,AUT
Austria,AT,2015,IL,2109,AUT
Austria,AT,2015,IS,176,AUT
Austria,AT,2015,IT,28164,AUT
Austria,AT,2015,LT,1206,AUT
Austria,AT,2015,LV,1304,AUT
Austria,AT,2015,MC,26,AUT
Austria,AT,2015,MD,2084,AUT
Austria,AT,2015,ME,1643,AUT
Austria,AT,2015,MK,22352,AUT
Austria,AT,2015,MT,101,AUT
Austria,AT,2015,NL,7855,AUT
Austria,AT,2015,NO,737,AUT
Austria,AT,2015,Other,267785,AUT
Austria,AT,2015,PL,67217,AUT
Austria,AT,2015,PT,2303,AUT
Austria,AT,2015,RO,87770,AUT
Austria,AT,2015,RS,160038,AUT
Austria,AT,2015,RU,30501,AUT
Austria,AT,2015,SE,2808,AUT
Austria,AT,2015,SI,20300,AUT
Austria,AT,2015,SK,34090,AUT
Austria,AT,2015,SM,2,AUT
Austria,AT,2015,TR,153899,AUT
Austria,AT,2015,UA,10243,AUT
Austria,AT,2020,AD,3,AUT
Austria,AT,2020,AL,4398,AUT
Austria,AT,2020,AM,3433,AUT
Austria,AT,2020,AU,2548,AUT
Austria,AT,2020,AZ,1410,AUT
Austria,AT,2020,BA,168798,AUT
Austria,AT,2020,BE,3013,AUT
Austria,AT,2020,BG,29257,AUT
Austria,AT,2020,BY,2113,AUT
Austria,AT,2020,CH,15405,AUT
Austria,AT,2020,CY,346,AUT
Austria,AT,2020,CZ,37118,AUT
Austria,AT,2020,DE,232836,AUT
Austria,AT,2020,DK,1368,AUT
Austria,AT,2020,EE,571,AUT
Austria,AT,2020,ES,7575,AUT
Austria,AT,2020,FI,1771,AUT
Austria,AT,2020,FR,9184,AUT
Austria,AT,2020,GB,11721,AUT
Austria,AT,2020,GE,3716,AUT
Austria,AT,2020,GR,6778,AUT
Austria,AT,2020,HR,46770,AUT
Austria,AT,2020,HU,79205,AUT
Austria,AT,2020,IE,1290,AUT
Austria,AT,2020,IL,2226,AUT
Austria,AT,2020,IS,206,AUT
Austria,AT,2020,IT,34205,AUT
Austria,AT,2020,LT,1537,AUT
Austria,AT,2020,LV,1708,AUT
Austria,AT,2020,MC,23,AUT
Austria,AT,2020,MD,3298,AUT
Austria,AT,2020,ME,1937,AUT
Austria,AT,2020,MK,26880,AUT
Austria,AT,2020,MT,121,AUT
Austria,AT,2020,NL,9128,AUT
Austria,AT,2020,NO,860,AUT
Austria,AT,2020,Other,333399,AUT
Austria,AT,2020,PL,75752,AUT
Austria,AT,2020,PT,2930,AUT
Austria,AT,2020,RO,121355,AUT
Austria,AT,2020,RS,177609,AUT
Austria,AT,2020,RU,34745,AUT
Austria,AT,2020,SE,3051,AUT
Austria,AT,2020,SI,24263,AUT
Austria,AT,2020,SK,42800,AUT
Austria,AT,2020,SM,1,AUT
Austria,AT,2020,TR,159999,AUT
Austria,AT,2020,UA,14046,AUT
Azerbaijan,AZ,1990,AM,202586,AZE
Azerbaijan,AZ,1990,BY,626,AZE
Azerbaijan,AZ,1990,DE,389,AZE
Azerbaijan,AZ,1990,EE,662,AZE
Azerbaijan,AZ,1990,GE,69766,AZE
Azerbaijan,AZ,1990,MD,386,AZE
Azerbaijan,AZ,1990,Other,36693,AZE
Azerbaijan,AZ,1990,RU,39234,AZE
Azerbaijan,AZ,1990,TR,2894,AZE
Azerbaijan,AZ,1990,UA,3842,AZE
Azerbaijan,AZ,1995,AM,205368,AZE
Azerbaijan,AZ,1995,BY,549,AZE
Azerbaijan,AZ,1995,DE,341,AZE
Azerbaijan,AZ,1995,EE,581,AZE
Azerbaijan,AZ,1995,GE,61233,AZE
Azerbaijan,AZ,1995,MD,339,AZE
Azerbaijan,AZ,1995,Other,32206,AZE
Azerbaijan,AZ,1995,RU,34436,AZE
Azerbaijan,AZ,1995,TR,2540,AZE
Azerbaijan,AZ,1995,UA,3372,AZE
Azerbaijan,AZ,2000,AM,188400,AZE
Azerbaijan,AZ,2000,BY,554,AZE
Azerbaijan,AZ,2000,DE,344,AZE
Azerbaijan,AZ,2000,EE,586,AZE
Azerbaijan,AZ,2000,GE,61708,AZE
Azerbaijan,AZ,2000,MD,342,AZE
Azerbaijan,AZ,2000,Other,32454,AZE
Azerbaijan,AZ,2000,RU,34703,AZE
Azerbaijan,AZ,2000,TR,2560,AZE
Azerbaijan,AZ,2000,UA,3399,AZE
Azerbaijan,AZ,2005,AM,170050,AZE
Azerbaijan,AZ,2005,BY,525,AZE
Azerbaijan,AZ,2005,DE,327,AZE
Azerbaijan,AZ,2005,EE,556,AZE
Azerbaijan,AZ,2005,GE,58561,AZE
Azerbaijan,AZ,2005,MD,324,AZE
Azerbaijan,AZ,2005,Other,30800,AZE
Azerbaijan,AZ,2005,RU,32933,AZE
Azerbaijan,AZ,2005,TR,2429,AZE
Azerbaijan,AZ,2005,UA,3225,AZE
Azerbaijan,AZ,2010,AM,155685,AZE
Azerbaijan,AZ,2010,BY,481,AZE
Azerbaijan,AZ,2010,DE,299,AZE
Azerbaijan,AZ,2010,EE,509,AZE
Azerbaijan,AZ,2010,GE,53614,AZE
Azerbaijan,AZ,2010,MD,297,AZE
Azerbaijan,AZ,2010,Other,28198,AZE
Azerbaijan,AZ,2010,RU,30151,AZE
Azerbaijan,AZ,2010,TR,2224,AZE
Azerbaijan,AZ,2010,UA,2953,AZE
Azerbaijan,AZ,2015,AM,148503,AZE
Azerbaijan,AZ,2015,BY,459,AZE
Azerbaijan,AZ,2015,DE,285,AZE
Azerbaijan,AZ,2015,EE,486,AZE
Azerbaijan,AZ,2015,GE,51141,AZE
Azerbaijan,AZ,2015,MD,283,AZE
Azerbaijan,AZ,2015,Other,26896,AZE
Azerbaijan,AZ,2015,RU,28760,AZE
Azerbaijan,AZ,2015,TR,2121,AZE
Azerbaijan,AZ,2015,UA,2817,AZE
Azerbaijan,AZ,2020,AM,141756,AZE
Azerbaijan,AZ,2020,BY,437,AZE
Azerbaijan,AZ,2020,DE,270,AZE
Azerbaijan,AZ,2020,EE,462,AZE
Azerbaijan,AZ,2020,GE,48815,AZE
Azerbaijan,AZ,2020,MD,268,AZE
Azerbaijan,AZ,2020,Other,25664,AZE
Azerbaijan,AZ,2020,RU,27452,AZE
Azerbaijan,AZ,2020,TR,2023,AZE
Azerbaijan,AZ,2020,UA,2687,AZE
Belarus,BY,1990,AM,6645,BLR
Belarus,BY,1990,AT,44,BLR
Belarus,BY,1990,AU,21,BLR
Belarus,BY,1990,AZ,15651,BLR
Belarus,BY,1990,BE,28,BLR
Belarus,BY,1990,BG,30,BLR
Belarus,BY,1990,CH,22,BLR
Belarus,BY,1990,CZ,83,BLR
Belarus,BY,1990,DE,32,BLR
Belarus,BY,1990,DK,130,BLR
Belarus,BY,1990,EE,3429,BLR
Belarus,BY,1990,ES,31,BLR
Belarus,BY,1990,FI,1185,BLR
Belarus,BY,1990,GB,340,BLR
Belarus,BY,1990,GE,9868,BLR
Belarus,BY,1990,GR,164,BLR
Belarus,BY,1990,HU,291,BLR
Belarus,BY,1990,IE,16,BLR
Belarus,BY,1990,IL,192,BLR
Belarus,BY,1990,IT,10,BLR
Belarus,BY,1990,LT,18380,BLR
Belarus,BY,1990,LV,11085,BLR
Belarus,BY,1990,MD,8826,BLR
Belarus,BY,1990,NO,49,BLR
Belarus,BY,1990,Other,118398,BLR
Belarus,BY,1990,PL,235,BLR
Belarus,BY,1990,RO,10,BLR
Belarus,BY,1990,RS,16,BLR
Belarus,BY,1990,RU,791522,BLR
Belarus,BY,1990,SE,190,BLR
Belarus,BY,1990,SK,25,BLR
Belarus,BY,1990,TR,11,BLR
Belarus,BY,1990,UA,261845,BLR
Belarus,BY,1995,AM,6295,BLR
Belarus,BY,1995,AT,53,BLR
Belarus,BY,1995,AU,25,BLR
Belarus,BY,1995,AZ,14826,BLR
Belarus,BY,1995,BE,33,BLR
Belarus,BY,1995,BG,47,BLR
Belarus,BY,1995,CH,26,BLR
Belarus,BY,1995,CZ,91,BLR
Belarus,BY,1995,DE,50,BLR
Belarus,BY,1995,DK,168,BLR
Belarus,BY,1995,EE,3397,BLR
Belarus,BY,1995,ES,34,BLR
Belarus,BY,1995,FI,1688,BLR
Belarus,BY,1995,GB,409,BLR
Belarus,BY,1995,GE,9348,BLR
Belarus,BY,1995,GR,139,BLR
Belarus,BY,1995,HU,323,BLR
Belarus,BY,1995,IE,20,BLR
Belarus,BY,1995,IL,297,BLR
Belarus,BY,1995,IT,17,BLR
Belarus,BY,1995,LT,18210,BLR
Belarus,BY,1995,LV,10983,BLR
Belarus,BY,1995,MD,8361,BLR
Belarus,BY,1995,NO,56,BLR
Belarus,BY,1995,Other,112635,BLR
Belarus,BY,1995,PL,365,BLR
Belarus,BY,1995,RO,17,BLR
Belarus,BY,1995,RS,27,BLR
Belarus,BY,1995,RU,749767,BLR
Belarus,BY,1995,SE,271,BLR
Belarus,BY,1995,SK,26,BLR
Belarus,BY,1995,TR,18,BLR
Belarus,BY,1995,UA,248032,BLR
Belarus,BY,2000,AM,5944,BLR
Belarus,BY,2000,AT,61,BLR
Belarus,BY,2000,AU,28,BLR
Belarus,BY,2000,AZ,14000,BLR
Belarus,BY,2000,BE,38,BLR
Belarus,BY,2000,BG,63,BLR
Belarus,BY,2000,CH,29,BLR
Belarus,BY,2000,CZ,99,BLR
Belarus,BY,2000,DE,68,BLR
Belarus,BY,2000,DK,206,BLR
Belarus,BY,2000,EE,3365,BLR
Belarus,BY,2000,ES,37,BLR
Belarus,BY,2000,FI,2190,BLR
Belarus,BY,2000,GB,478,BLR
Belarus,BY,2000,GE,8827,BLR
Belarus,BY,2000,GR,113,BLR
Belarus,BY,2000,HU,354,BLR
Belarus,BY,2000,IE,24,BLR
Belarus,BY,2000,IL,402,BLR
Belarus,BY,2000,IT,24,BLR
Belarus,BY,2000,LT,18039,BLR
Belarus,BY,2000,LV,10880,BLR
Belarus,BY,2000,MD,7895,BLR
Belarus,BY,2000,NO,63,BLR
Belarus,BY,2000,Other,106905,BLR
Belarus,BY,2000,PL,495,BLR
Belarus,BY,2000,RO,23,BLR
Belarus,BY,2000,RS,37,BLR
Belarus,BY,2000,RU,708011,BLR
Belarus,BY,2000,SE,352,BLR
Belarus,BY,2000,SK,27,BLR
Belarus,BY,2000,TR,25,BLR
Belarus,BY,2000,UA,234219,BLR
Belarus,BY,2005,AM,5862,BLR
Belarus,BY,2005,AT,59,BLR
Belarus,BY,2005,AU,27,BLR
Belarus,BY,2005,AZ,13806,BLR
Belarus,BY,2005,BE,37,BLR
Belarus,BY,2005,BG,61,BLR
Belarus,BY,2005,CH,28,BLR
Belarus,BY,2005,CZ,95,BLR
Belarus,BY,2005,DE,65,BLR
Belarus,BY,2005,DK,198,BLR
Belarus,BY,2005,EE,3232,BLR
Belarus,BY,2005,ES,36,BLR
Belarus,BY,2005,FI,2104,BLR
Belarus,BY,2005,GB,460,BLR
Belarus,BY,2005,GE,8705,BLR
Belarus,BY,2005,GR,109,BLR
Belarus,BY,2005,HU,341,BLR
Belarus,BY,2005,IE,23,BLR
Belarus,BY,2005,IL,386,BLR
Belarus,BY,2005,IT,23,BLR
Belarus,BY,2005,LT,17326,BLR
Belarus,BY,2005,LV,10450,BLR
Belarus,BY,2005,MD,7786,BLR
Belarus,BY,2005,NO,61,BLR
Belarus,BY,2005,Other,105353,BLR
Belarus,BY,2005,PL,476,BLR
Belarus,BY,2005,RO,22,BLR
Belarus,BY,2005,RS,36,BLR
Belarus,BY,2005,RU,698192,BLR
Belarus,BY,2005,SE,338,BLR
Belarus,BY,2005,SK,26,BLR
Belarus,BY,2005,TR,24,BLR
Belarus,BY,2005,UA,230971,BLR
Belarus,BY,2010,AM,5779,BLR
Belarus,BY,2010,AT,56,BLR
Belarus,BY,2010,AU,26,BLR
Belarus,BY,2010,AZ,13611,BLR
Belarus,BY,2010,BE,35,BLR
Belarus,BY,2010,BG,58,BLR
Belarus,BY,2010,CH,27,BLR
Belarus,BY,2010,CZ,91,BLR
Belarus,BY,2010,DE,62,BLR
Belarus,BY,2010,DK,190,BLR
Belarus,BY,2010,EE,3099,BLR
Belarus,BY,2010,ES,34,BLR
Belarus,BY,2010,FI,2017,BLR
Belarus,BY,2010,GB,441,BLR
Belarus,BY,2010,GE,8583,BLR
Belarus,BY,2010,GR,104,BLR
Belarus,BY,2010,HU,327,BLR
Belarus,BY,2010,IE,21,BLR
Belarus,BY,2010,IL,370,BLR
Belarus,BY,2010,IT,21,BLR
Belarus,BY,2010,LT,16612,BLR
Belarus,BY,2010,LV,10019,BLR
Belarus,BY,2010,MD,7676,BLR
Belarus,BY,2010,NO,58,BLR
Belarus,BY,2010,Other,103838,BLR
Belarus,BY,2010,PL,456,BLR
Belarus,BY,2010,RO,20,BLR
Belarus,BY,2010,RS,34,BLR
Belarus,BY,2010,RU,688372,BLR
Belarus,BY,2010,SE,324,BLR
Belarus,BY,2010,SK,25,BLR
Belarus,BY,2010,TR,23,BLR
Belarus,BY,2010,UA,227722,BLR
Belarus,BY,2015,AM,5728,BLR
Belarus,BY,2015,AT,59,BLR
Belarus,BY,2015,AU,28,BLR
Belarus,BY,2015,AZ,13493,BLR
Belarus,BY,2015,BE,36,BLR
Belarus,BY,2015,BG,61,BLR
Belarus,BY,2015,CH,29,BLR
Belarus,BY,2015,CZ,96,BLR
Belarus,BY,2015,DE,66,BLR
Belarus,BY,2015,DK,199,BLR
Belarus,BY,2015,EE,3243,BLR
Belarus,BY,2015,ES,35,BLR
Belarus,BY,2015,FI,2111,BLR
Belarus,BY,2015,GB,461,BLR
Belarus,BY,2015,GE,8507,BLR
Belarus,BY,2015,GR,108,BLR
Belarus,BY,2015,HU,342,BLR
Belarus,BY,2015,IE,24,BLR
Belarus,BY,2015,IL,387,BLR
Belarus,BY,2015,IT,24,BLR
Belarus,BY,2015,LT,17385,BLR
Belarus,BY,2015,LV,10486,BLR
Belarus,BY,2015,MD,7608,BLR
Belarus,BY,2015,NO,61,BLR
Belarus,BY,2015,Other,103037,BLR
Belarus,BY,2015,PL,478,BLR
Belarus,BY,2015,RO,23,BLR
Belarus,BY,2015,RS,35,BLR
Belarus,BY,2015,RU,682362,BLR
Belarus,BY,2015,SE,340,BLR
Belarus,BY,2015,SK,27,BLR
Belarus,BY,2015,TR,25,BLR
Belarus,BY,2015,UA,225734,BLR
Belarus,BY,2020,AM,5643,BLR
Belarus,BY,2020,AT,57,BLR
Belarus,BY,2020,AU,26,BLR
Belarus,BY,2020,AZ,13294,BLR
Belarus,BY,2020,BE,34,BLR
Belarus,BY,2020,BG,59,BLR
Belarus,BY,2020,CH,27,BLR
Belarus,BY,2020,CZ,93,BLR
Belarus,BY,2020,DE,64,BLR
Belarus,BY,2020,DK,195,BLR
Belarus,BY,2020,EE,3194,BLR
Belarus,BY,2020,ES,33,BLR
Belarus,BY,2020,FI,2079,BLR
Belarus,BY,2020,GB,453,BLR
Belarus,BY,2020,GE,8381,BLR
Belarus,BY,2020,GR,105,BLR
Belarus,BY,2020,HU,335,BLR
Belarus,BY,2020,IE,22,BLR
Belarus,BY,2020,IL,380,BLR
Belarus,BY,2020,IT,22,BLR
Belarus,BY,2020,LT,17130,BLR
Belarus,BY,2020,LV,10332,BLR
Belarus,BY,2020,MD,7496,BLR
Belarus,BY,2020,NO,59,BLR
Belarus,BY,2020,Other,101493,BLR
Belarus,BY,2020,PL,470,BLR
Belarus,BY,2020,RO,21,BLR
Belarus,BY,2020,RS,33,BLR
Belarus,BY,2020,RU,672481,BLR
Belarus,BY,2020,SE,333,BLR
Belarus,BY,2020,SK,25,BLR
Belarus,BY,2020,TR,23,BLR
Belarus,BY,2020,UA,222436,BLR
Belgium,BE,1990,AD,0,BEL
Belgium,BE,1990,AL,2157,BEL
Belgium,BE,1990,AM,7,BEL
Belgium,BE,1990,AT,1293,BEL
Belgium,BE,1990,AU,681,BEL
Belgium,BE,1990,AZ,8,BEL
Belgium,BE,1990,BA,308,BEL
Belgium,BE,1990,BG,996,BEL
Belgium,BE,1990,BY,150,BEL
Belgium,BE,1990,CH,5458,BEL
Belgium,BE,1990,CY,77,BEL
Belgium,BE,1990,CZ,37,BEL
Belgium,BE,1990,DE,55851,BEL
Belgium,BE,1990,DK,2030,BEL
Belgium,BE,1990,EE,58,BEL
Belgium,BE,1990,ES,41437,BEL
Belgium,BE,1990,FI,473,BEL
Belgium,BE,1990,FR,109361,BEL
Belgium,BE,1990,GB,20477,BEL
Belgium,BE,1990,GE,184,BEL
Belgium,BE,1990,GR,19584,BEL
Belgium,BE,1990,HR,48,BEL
Belgium,BE,1990,HU,1309,BEL
Belgium,BE,1990,IE,1630,BEL
Belgium,BE,1990,IL,4093,BEL
Belgium,BE,1990,IS,117,BEL
Belgium,BE,1990,IT,176201,BEL
Belgium,BE,1990,LT,76,BEL
Belgium,BE,1990,LV,75,BEL
Belgium,BE,1990,MC,77,BEL
Belgium,BE,1990,MD,46,BEL
Belgium,BE,1990,ME,10,BEL
Belgium,BE,1990,MK,81,BEL
Belgium,BE,1990,MT,259,BEL
Belgium,BE,1990,NL,55946,BEL
Belgium,BE,1990,NO,763,BEL
Belgium,BE,1990,Other,545353,BEL
Belgium,BE,1990,PL,5537,BEL
Belgium,BE,1990,PT,12386,BEL
Belgium,BE,1990,RO,1941,BEL
Belgium,BE,1990,RS,197,BEL
Belgium,BE,1990,RU,190,BEL
Belgium,BE,1990,SE,1593,BEL
Belgium,BE,1990,SI,23,BEL
Belgium,BE,1990,SK,106,BEL
Belgium,BE,1990,SM,13,BEL
Belgium,BE,1990,TR,188809,BEL
Belgium,BE,1990,UA,527,BEL
Belgium,BE,1995,AD,0,BEL
Belgium,BE,1995,AL,2143,BEL
Belgium,BE,1995,AM,6,BEL
Belgium,BE,1995,AT,1917,BEL
Belgium,BE,1995,AU,941,BEL
Belgium,BE,1995,AZ,6,BEL
Belgium,BE,1995,BA,306,BEL
Belgium,BE,1995,BG,1069,BEL
Belgium,BE,1995,BY,149,BEL
Belgium,BE,1995,CH,5128,BEL
Belgium,BE,1995,CY,77,BEL
Belgium,BE,1995,CZ,55,BEL
Belgium,BE,1995,DE,65226,BEL
Belgium,BE,1995,DK,2442,BEL
Belgium,BE,1995,EE,57,BEL
Belgium,BE,1995,ES,38946,BEL
Belgium,BE,1995,FI,1541,BEL
Belgium,BE,1995,FR,123438,BEL
Belgium,BE,1995,GB,22892,BEL
Belgium,BE,1995,GE,183,BEL
Belgium,BE,1995,GR,18488,BEL
Belgium,BE,1995,HR,72,BEL
Belgium,BE,1995,HU,1593,BEL
Belgium,BE,1995,IE,2195,BEL
Belgium,BE,1995,IL,4018,BEL
Belgium,BE,1995,IS,116,BEL
Belgium,BE,1995,IT,163850,BEL
Belgium,BE,1995,LT,76,BEL
Belgium,BE,1995,LV,75,BEL
Belgium,BE,1995,MC,77,BEL
Belgium,BE,1995,MD,46,BEL
Belgium,BE,1995,ME,10,BEL
Belgium,BE,1995,MK,120,BEL
Belgium,BE,1995,MT,258,BEL
Belgium,BE,1995,NL,71295,BEL
Belgium,BE,1995,NO,978,BEL
Belgium,BE,1995,Other,515494,BEL
Belgium,BE,1995,PL,6931,BEL
Belgium,BE,1995,PT,16854,BEL
Belgium,BE,1995,RO,2714,BEL
Belgium,BE,1995,RS,275,BEL
Belgium,BE,1995,RU,546,BEL
Belgium,BE,1995,SE,2712,BEL
Belgium,BE,1995,SI,23,BEL
Belgium,BE,1995,SK,106,BEL
Belgium,BE,1995,SM,13,BEL
Belgium,BE,1995,TR,163108,BEL
Belgium,BE,1995,UA,523,BEL
Belgium,BE,2000,AD,0,BEL
Belgium,BE,2000,AL,2067,BEL
Belgium,BE,2000,AM,4,BEL
Belgium,BE,2000,AT,2486,BEL
Belgium,BE,2000,AU,1173,BEL
Belgium,BE,2000,AZ,5,BEL
Belgium,BE,2000,BA,295,BEL
Belgium,BE,2000,BG,1111,BEL
Belgium,BE,2000,BY,144,BEL
Belgium,BE,2000,CH,4649,BEL
Belgium,BE,2000,CY,74,BEL
Belgium,BE,2000,CZ,71,BEL
Belgium,BE,2000,DE,72016,BEL
Belgium,BE,2000,DK,2783,BEL
Belgium,BE,2000,EE,55,BEL
Belgium,BE,2000,ES,34629,BEL
Belgium,BE,2000,FI,2565,BEL
Belgium,BE,2000,FR,133707,BEL
Belgium,BE,2000,GB,24643,BEL
Belgium,BE,2000,GE,176,BEL
Belgium,BE,2000,GR,16857,BEL
Belgium,BE,2000,HR,93,BEL
Belgium,BE,2000,HU,1832,BEL
Belgium,BE,2000,IE,2697,BEL
Belgium,BE,2000,IL,3827,BEL
Belgium,BE,2000,IS,112,BEL
Belgium,BE,2000,IT,146188,BEL
Belgium,BE,2000,LT,73,BEL
Belgium,BE,2000,LV,72,BEL
Belgium,BE,2000,MC,77,BEL
Belgium,BE,2000,MD,44,BEL
Belgium,BE,2000,ME,9,BEL
Belgium,BE,2000,MK,155,BEL
Belgium,BE,2000,MT,249,BEL
Belgium,BE,2000,NL,84345,BEL
Belgium,BE,2000,NO,1165,BEL
Belgium,BE,2000,Other,469232,BEL
Belgium,BE,2000,PL,8125,BEL
Belgium,BE,2000,PT,20834,BEL
Belgium,BE,2000,RO,2712,BEL
Belgium,BE,2000,RS,346,BEL
Belgium,BE,2000,RU,886,BEL
Belgium,BE,2000,SE,3752,BEL
Belgium,BE,2000,SI,22,BEL
Belgium,BE,2000,SK,103,BEL
Belgium,BE,2000,SM,12,BEL
Belgium,BE,2000,TR,132115,BEL
Belgium,BE,2000,UA,505,BEL
Belgium,BE,2005,AD,0,BEL
Belgium,BE,2005,AL,3277,BEL
Belgium,BE,2005,AM,332,BEL
Belgium,BE,2005,AT,2935,BEL
Belgium,BE,2005,AU,1273,BEL
Belgium,BE,2005,AZ,71,BEL
Belgium,BE,2005,BA,215,BEL
Belgium,BE,2005,BG,4505,BEL
Belgium,BE,2005,BY,231,BEL
Belgium,BE,2005,CH,4513,BEL
Belgium,BE,2005,CY,184,BEL
Belgium,BE,2005,CZ,188,BEL
Belgium,BE,2005,DE,74729,BEL
Belgium,BE,2005,DK,2712,BEL
Belgium,BE,2005,EE,246,BEL
Belgium,BE,2005,ES,34009,BEL
Belgium,BE,2005,FI,2672,BEL
Belgium,BE,2005,FR,144642,BEL
Belgium,BE,2005,GB,23245,BEL
Belgium,BE,2005,GE,128,BEL
Belgium,BE,2005,GR,14891,BEL
Belgium,BE,2005,HR,92,BEL
Belgium,BE,2005,HU,3821,BEL
Belgium,BE,2005,IE,2692,BEL
Belgium,BE,2005,IL,3574,BEL
Belgium,BE,2005,IS,144,BEL
Belgium,BE,2005,IT,125883,BEL
Belgium,BE,2005,LT,419,BEL
Belgium,BE,2005,LV,296,BEL
Belgium,BE,2005,MC,108,BEL
Belgium,BE,2005,MD,108,BEL
Belgium,BE,2005,ME,0,BEL
Belgium,BE,2005,MK,314,BEL
Belgium,BE,2005,MT,166,BEL
Belgium,BE,2005,NL,100812,BEL
Belgium,BE,2005,NO,1284,BEL
Belgium,BE,2005,Other,478169,BEL
Belgium,BE,2005,PL,23940,BEL
Belgium,BE,2005,PT,22166,BEL
Belgium,BE,2005,RO,10736,BEL
Belgium,BE,2005,RS,1889,BEL
Belgium,BE,2005,RU,5513,BEL
Belgium,BE,2005,SE,3674,BEL
Belgium,BE,2005,SI,48,BEL
Belgium,BE,2005,SK,313,BEL
Belgium,BE,2005,SM,16,BEL
Belgium,BE,2005,TR,95863,BEL
Belgium,BE,2005,UA,422,BEL
Belgium,BE,2010,AD,39,BEL
Belgium,BE,2010,AL,6129,BEL
Belgium,BE,2010,AM,846,BEL
Belgium,BE,2010,AT,3250,BEL
Belgium,BE,2010,AU,1368,BEL
Belgium,BE,2010,AZ,122,BEL
Belgium,BE,2010,BA,267,BEL
Belgium,BE,2010,BG,14355,BEL
Belgium,BE,2010,BY,366,BEL
Belgium,BE,2010,CH,4844,BEL
Belgium,BE,2010,CY,382,BEL
Belgium,BE,2010,CZ,347,BEL
Belgium,BE,2010,DE,84012,BEL
Belgium,BE,2010,DK,2617,BEL
Belgium,BE,2010,EE,511,BEL
Belgium,BE,2010,ES,36970,BEL
Belgium,BE,2010,FI,2816,BEL
Belgium,BE,2010,FR,171198,BEL
Belgium,BE,2010,GB,23737,BEL
Belgium,BE,2010,GE,262,BEL
Belgium,BE,2010,GR,14217,BEL
Belgium,BE,2010,HR,109,BEL
Belgium,BE,2010,HU,6738,BEL
Belgium,BE,2010,IE,2982,BEL
Belgium,BE,2010,IL,3426,BEL
Belgium,BE,2010,IS,175,BEL
Belgium,BE,2010,IT,120395,BEL
Belgium,BE,2010,LT,989,BEL
